Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,Month
O07542,2023-07-05,C0312,47,Male,East,Canada,Clothing,Shoes,93.86,3.0,0.22,219.63,70.06,PayPal,2023-07
O07543,2023-02-02,C0225,21,Female,West,Australia,Clothing,Shoes,575.68,1.0,0.29,408.73,87.29,Debit Card,2023-02
O07544,2024-04-25,C0039,62,Female,East,UK,Clothing,Shoes,352.88,1.0,0.01,349.35,50.56,Credit Card,2024-04
O07545,2024-02-26,C0672,39,Male,East,UK,Electronics,Headphones,828.89,5.0,0.1,3730.01,1198.3,Cash,2024-02
O07546,2023-07-21,C0715,49,Female,South,USA,Office Supplies,Notebook,651.38,5.0,0.16,2735.8,553.46,Cash,2023-07
O07547,2023-11-07,C0768,60,Female,South,Canada,Furniture,Desk,400.96,1.0,0.28,288.69,95.63,PayPal,2023-11
O07548,2024-06-16,C1463,51,Male,East,UK,Office Supplies,Notebook,846.45,1.0,0.16,711.02,80.91,Credit Card,2024-06
O07549,2024-05-04,C1707,41,Male,West,USA,Clothing,Jeans,171.29,4.0,0.18,561.83,62.63,Debit Card,2024-05
O07550,2024-03-23,C0343,43,Female,East,UK,Furniture,Chair,990.62,4.0,0.16,3328.48,1123.39,PayPal,2024-03
O07551,2024-01-01,C0992,34,Male,West,UK,Office Supplies,Stapler,736.83,2.0,0.01,1458.92,194.8,Cash,2024-01
O07552,2023-02-16,C0492,24,Female,East,USA,Office Supplies,Printer Paper,351.74,1.0,0.15,298.98,91.42,Debit Card,2023-02
O07553,2023-02-06,C1544,38,Male,West,Australia,Office Supplies,Notebook,514.77,5.0,0.27,1878.91,402.39,PayPal,2023-02
O07554,2023-09-23,C1823,63,Male,South,USA,Electronics,Laptop,286.79,4.0,0.29,814.48,101.2,Credit Card,2023-09
O07555,2024-03-28,C0718,44,Male,South,Germany,Office Supplies,Notebook,274.99,3.0,0.22,643.48,134.29,Cash,2024-03
O07556,2024-03-06,C0435,36,Female,East,India,Office Supplies,Pen Set,140.83,1.0,0.06,132.38,38.21,PayPal,2024-03
O07557,2023-08-18,C1124,53,Female,North,India,Office Supplies,Stapler,436.45,1.0,0.05,414.63,43.42,PayPal,2023-08
O07558,2024-03-30,C1858,61,Male,South,UK,Electronics,Smartphone,171.38,5.0,0.02,839.76,268.64,Credit Card,2024-03
O07559,2024-06-01,C1614,47,Male,South,India,Clothing,Jacket,525.68,1.0,0.27,383.75,82.91,Cash,2024-06
O07560,2023-07-19,C1558,50,Male,East,India,Furniture,Cabinet,331.33,2.0,0.09,603.02,121.34,PayPal,2023-07
O07561,2024-02-12,C1364,50,Male,North,India,Electronics,Tablet,165.0,4.0,0.23,508.2,103.14,Cash,2024-02
O07562,2024-01-26,C0753,44,Female,North,Germany,Electronics,Laptop,968.53,5.0,0.06,4552.09,734.81,PayPal,2024-01
O07563,2023-02-14,C1509,19,Female,South,Canada,Furniture,Sofa,603.7,5.0,0.21,2384.62,271.45,Credit Card,2023-02
O07564,2023-08-23,C1318,33,Male,West,Australia,Office Supplies,Printer Paper,175.18,3.0,0.05,499.26,115.86,PayPal,2023-08
O07565,2023-03-31,C0900,58,Female,East,Germany,Clothing,Shoes,825.42,5.0,0.16,3466.76,565.55,Credit Card,2023-03
O07566,2023-03-26,C0796,39,Female,West,UK,Office Supplies,Notebook,363.2,3.0,0.1,980.64,285.2,PayPal,2023-03
O07567,2023-04-04,C0899,20,Female,East,Canada,Clothing,Jeans,769.13,4.0,0.11,2738.1,537.42,PayPal,2023-04
O07568,2023-09-09,C0286,65,Male,West,Germany,Clothing,Jeans,431.43,3.0,0.02,1268.4,310.86,Cash,2023-09
O07569,2024-03-17,C0285,24,Male,West,Germany,Furniture,Sofa,11.52,4.0,0.0,46.08,11.27,Credit Card,2024-03
O07570,2024-05-01,C1032,58,Female,West,Germany,Furniture,Sofa,188.9,2.0,0.06,355.13,53.96,Debit Card,2024-05
O07571,2024-01-01,C0895,28,Female,South,Germany,Electronics,Laptop,573.16,5.0,0.2,2292.64,722.35,Credit Card,2024-01
O07572,2024-02-15,C0006,36,Female,East,USA,Office Supplies,Pen Set,949.44,1.0,0.02,930.45,111.41,PayPal,2024-02
O07573,2023-06-25,C0864,41,Female,North,UK,Office Supplies,Pen Set,871.71,5.0,0.22,3399.67,885.53,PayPal,2023-06
O07574,2024-05-03,C0206,37,Female,South,Canada,Office Supplies,Notebook,612.08,2.0,0.1,1101.74,368.74,PayPal,2024-05
O07575,2023-06-21,C1283,54,Female,North,Canada,Office Supplies,Printer Paper,38.66,4.0,0.14,132.99,29.46,Debit Card,2023-06
O07576,2024-06-24,C1450,31,Male,West,Australia,Office Supplies,Notebook,974.0,2.0,0.03,1889.56,552.23,Debit Card,2024-06
O07577,2023-08-22,C0782,40,Female,South,Germany,Furniture,Desk,427.36,3.0,0.11,1141.05,248.06,Cash,2023-08
O07578,2023-04-23,C0525,24,Male,North,UK,Office Supplies,Printer Paper,990.32,3.0,0.28,2139.09,481.02,Credit Card,2023-04
O07579,2024-02-27,C1799,49,Male,East,Australia,Furniture,Chair,726.67,3.0,0.09,1983.81,223.18,PayPal,2024-02
O07580,2024-04-07,C0642,44,Female,East,UK,Electronics,Headphones,382.28,1.0,0.05,363.17,92.1,PayPal,2024-04
O07581,2023-08-28,C0623,50,Female,East,UK,Electronics,Headphones,889.62,5.0,0.15,3780.89,621.13,Debit Card,2023-08
O07582,2024-06-21,C1156,30,Male,East,UK,Electronics,Laptop,144.27,2.0,0.19,233.72,32.62,Debit Card,2024-06
O07583,2023-06-05,C1037,51,Female,West,Germany,Office Supplies,Pen Set,132.74,2.0,0.09,241.59,24.97,PayPal,2023-06
O07584,2024-05-03,C0529,33,Male,East,USA,Furniture,Cabinet,533.84,5.0,0.29,1895.13,296.82,PayPal,2024-05
O07585,2023-01-28,C0948,36,Male,West,Germany,Furniture,Desk,857.23,5.0,0.06,4028.98,881.67,Cash,2023-01
O07586,2023-07-26,C0497,60,Male,South,India,Clothing,Shoes,468.24,1.0,0.3,327.77,98.44,Cash,2023-07
O07587,2024-01-22,C1139,18,Female,West,USA,Clothing,T-Shirt,204.14,2.0,0.09,371.53,103.69,Credit Card,2024-01
O07588,2024-03-20,C1268,19,Male,East,Australia,Clothing,Shoes,274.4,1.0,0.12,241.47,78.96,Credit Card,2024-03
O07589,2023-01-09,C0889,54,Male,South,UK,Electronics,Laptop,220.85,2.0,0.13,384.28,44.54,Credit Card,2023-01
O07590,2023-09-13,C1648,50,Male,West,UK,Office Supplies,Stapler,179.79,2.0,0.06,338.01,82.07,Debit Card,2023-09
O07591,2023-07-02,C0823,44,Female,East,India,Clothing,Jeans,932.37,2.0,0.14,1603.68,243.64,PayPal,2023-07
O07592,2024-05-03,C1223,64,Female,South,India,Office Supplies,Pen Set,618.23,5.0,0.23,2380.19,441.28,Debit Card,2024-05
O07593,2023-04-27,C1830,62,Female,West,Canada,Clothing,Jeans,551.63,5.0,0.06,2592.66,392.78,Credit Card,2023-04
O07594,2023-09-08,C1829,53,Female,East,Germany,Furniture,Sofa,618.8,3.0,0.23,1429.43,185.07,PayPal,2023-09
O07595,2023-12-18,C1538,50,Female,West,USA,Office Supplies,Notebook,820.74,3.0,0.26,1822.04,551.29,Credit Card,2023-12
O07596,2024-05-29,C1207,59,Male,South,Canada,Electronics,Laptop,530.66,1.0,0.16,445.75,139.75,PayPal,2024-05
O07597,2023-02-06,C0940,59,Male,East,Canada,Furniture,Desk,529.02,1.0,0.01,523.73,163.19,Credit Card,2023-02
O07598,2024-01-04,C1403,49,Male,West,Germany,Furniture,Chair,576.64,5.0,0.25,2162.4,269.98,Credit Card,2024-01
O07599,2024-02-09,C0148,55,Female,South,Australia,Furniture,Chair,858.36,2.0,0.05,1630.88,311.77,PayPal,2024-02
O07600,2023-10-17,C0079,52,Male,South,Germany,Furniture,Cabinet,710.51,4.0,0.22,2216.79,276.69,Credit Card,2023-10
O07601,2023-11-21,C0129,33,Female,West,India,Electronics,Smartphone,32.42,4.0,0.18,106.34,12.79,Debit Card,2023-11
O07602,2023-08-21,C1142,34,Male,East,Australia,Office Supplies,Pen Set,665.14,5.0,0.22,2594.05,546.7,Credit Card,2023-08
O07603,2023-06-19,C0635,20,Female,South,Canada,Furniture,Cabinet,510.53,5.0,0.1,2297.38,785.31,Credit Card,2023-06
O07604,2023-10-04,C0996,60,Female,West,Canada,Furniture,Chair,884.09,1.0,0.15,751.48,99.92,PayPal,2023-10
O07605,2023-04-17,C1065,58,Female,West,Canada,Clothing,Jacket,498.46,2.0,0.28,717.78,144.21,Cash,2023-04
O07606,2023-09-21,C1668,58,Male,West,Canada,Electronics,Smartphone,520.57,1.0,0.14,447.69,119.86,Credit Card,2023-09
O07607,2023-11-22,C0336,61,Male,East,Germany,Furniture,Cabinet,921.63,2.0,0.02,1806.39,237.36,PayPal,2023-11
O07608,2023-05-30,C1258,61,Male,West,India,Office Supplies,Stapler,652.12,4.0,0.1,2347.63,264.77,Debit Card,2023-05
O07609,2023-01-13,C0133,51,Female,North,Germany,Office Supplies,Pen Set,40.09,3.0,0.1,108.24,27.33,Cash,2023-01
O07610,2024-04-04,C1286,25,Female,South,Australia,Office Supplies,Notebook,922.88,1.0,0.1,830.59,222.43,Debit Card,2024-04
O07611,2023-02-28,C0578,42,Female,East,India,Office Supplies,Pen Set,475.13,1.0,0.06,446.62,120.03,Cash,2023-02
O07612,2023-11-08,C0857,43,Male,East,Australia,Office Supplies,Printer Paper,599.95,3.0,0.21,1421.88,253.9,Credit Card,2023-11
O07613,2024-04-09,C1829,29,Female,West,UK,Electronics,Laptop,246.29,2.0,0.07,458.1,118.95,Credit Card,2024-04
O07614,2023-07-13,C0313,18,Male,West,USA,Office Supplies,Stapler,155.19,3.0,0.01,460.91,82.09,Credit Card,2023-07
O07615,2023-08-08,C1826,44,Female,North,Australia,Office Supplies,Stapler,169.08,3.0,0.2,405.79,59.54,Credit Card,2023-08
O07616,2023-05-10,C0222,20,Female,South,Germany,Clothing,Jeans,944.72,4.0,0.06,3552.15,411.72,Credit Card,2023-05
O07617,2024-03-06,C0536,47,Female,North,Germany,Clothing,Jeans,355.42,2.0,0.24,540.24,113.08,PayPal,2024-03
O07618,2024-06-19,C0032,38,Female,North,Canada,Electronics,Headphones,527.19,1.0,0.25,395.39,84.88,Credit Card,2024-06
O07619,2024-05-09,C0805,30,Male,South,UK,Office Supplies,Pen Set,141.93,2.0,0.1,255.47,81.7,Debit Card,2024-05
O07620,2023-08-23,C1531,63,Female,East,India,Furniture,Chair,294.3,5.0,0.21,1162.49,187.07,Debit Card,2023-08
O07621,2023-04-12,C0890,53,Male,West,Canada,Furniture,Cabinet,774.08,5.0,0.12,3405.95,907.33,PayPal,2023-04
O07622,2023-02-12,C1495,28,Male,South,Germany,Electronics,Laptop,945.83,1.0,0.17,785.04,122.21,Credit Card,2023-02
O07623,2024-05-01,C0556,58,Male,West,India,Clothing,T-Shirt,387.47,5.0,0.21,1530.51,243.22,PayPal,2024-05
O07624,2024-05-27,C1750,63,Female,South,Germany,Furniture,Sofa,721.63,3.0,0.02,2121.59,509.41,PayPal,2024-05
O07625,2024-01-07,C0821,40,Female,West,USA,Electronics,Smartphone,525.38,5.0,0.07,2443.02,506.03,Credit Card,2024-01
O07626,2023-01-01,C0771,56,Female,East,India,Clothing,Shoes,750.11,2.0,0.25,1125.16,202.54,PayPal,2023-01
O07627,2023-07-06,C0862,22,Female,South,Germany,Electronics,Laptop,934.42,4.0,0.04,3588.17,399.04,Cash,2023-07
O07628,2023-02-12,C0398,58,Female,North,UK,Office Supplies,Printer Paper,133.24,4.0,0.07,495.65,129.39,Cash,2023-02
O07629,2023-07-16,C1360,26,Male,East,UK,Electronics,Laptop,12.51,3.0,0.15,31.9,9.18,PayPal,2023-07
O07630,2023-11-20,C1234,28,Female,North,Canada,Office Supplies,Pen Set,50.71,5.0,0.01,251.01,64.47,Debit Card,2023-11
O07631,2023-08-09,C1778,32,Female,South,USA,Clothing,Jacket,277.87,4.0,0.28,800.27,97.12,Debit Card,2023-08
O07632,2023-07-06,C1450,40,Female,East,USA,Office Supplies,Stapler,321.36,4.0,0.13,1118.33,233.9,Credit Card,2023-07
O07633,2023-10-09,C0334,58,Male,North,USA,Electronics,Headphones,862.99,1.0,0.21,681.76,161.7,Debit Card,2023-10
O07634,2024-01-13,C1080,45,Male,West,UK,Office Supplies,Pen Set,95.55,3.0,0.21,226.45,68.44,Credit Card,2024-01
O07635,2023-11-06,C0572,54,Female,South,Germany,Office Supplies,Stapler,850.09,3.0,0.14,2193.23,582.0,Debit Card,2023-11
O07636,2024-02-23,C1820,60,Male,East,Canada,Electronics,Tablet,53.19,3.0,0.03,154.78,34.23,Debit Card,2024-02
O07637,2023-10-21,C1975,41,Male,East,Germany,Furniture,Sofa,225.01,5.0,0.09,1023.8,224.47,Cash,2023-10
O07638,2023-06-26,C0437,43,Male,South,Canada,Furniture,Cabinet,656.69,4.0,0.04,2521.69,452.77,Cash,2023-06
O07639,2024-01-27,C0838,56,Female,South,India,Office Supplies,Printer Paper,894.6,1.0,0.24,679.9,167.44,Cash,2024-01
O07640,2023-11-26,C1218,37,Male,East,Canada,Office Supplies,Stapler,465.12,5.0,0.14,2000.02,313.63,Credit Card,2023-11
O07641,2024-01-08,C0376,63,Female,South,UK,Electronics,Laptop,804.81,4.0,0.04,3090.47,953.02,Cash,2024-01
O07642,2023-05-26,C1977,58,Female,North,USA,Furniture,Sofa,640.21,5.0,0.24,2432.8,748.83,Cash,2023-05
O07643,2023-03-10,C0346,45,Female,South,Germany,Clothing,T-Shirt,475.6,2.0,0.26,703.89,91.3,PayPal,2023-03
O07644,2023-01-29,C0974,34,Male,North,Germany,Furniture,Chair,441.85,1.0,0.28,318.13,84.54,Debit Card,2023-01
O07645,2023-08-15,C0047,55,Male,West,USA,Furniture,Desk,508.77,3.0,0.17,1266.84,146.18,PayPal,2023-08
O07646,2024-02-08,C1374,33,Male,East,UK,Office Supplies,Printer Paper,705.8,1.0,0.19,571.7,76.58,PayPal,2024-02
O07647,2023-03-20,C1433,62,Female,East,Germany,Furniture,Chair,437.28,1.0,0.06,411.04,115.56,Cash,2023-03
O07648,2024-05-18,C0658,21,Male,West,India,Clothing,Jacket,657.1,5.0,0.25,2464.12,255.57,Cash,2024-05
O07649,2024-01-28,C1583,58,Female,South,Canada,Electronics,Tablet,693.04,3.0,0.04,1995.96,365.75,Debit Card,2024-01
O07650,2024-02-07,C0400,41,Male,East,UK,Clothing,Jeans,999.42,4.0,0.1,3597.91,783.87,Cash,2024-02
O07651,2024-02-03,C0150,33,Male,South,USA,Office Supplies,Notebook,115.05,3.0,0.12,303.73,67.73,Credit Card,2024-02
O07652,2023-10-13,C0295,27,Female,West,Canada,Furniture,Desk,390.04,2.0,0.29,553.86,140.65,PayPal,2023-10
O07653,2024-01-19,C0602,60,Male,North,UK,Clothing,Jeans,596.69,2.0,0.26,883.1,96.61,Credit Card,2024-01
O07654,2023-07-08,C1774,37,Male,South,Germany,Electronics,Smartphone,339.79,3.0,0.05,968.4,251.55,PayPal,2023-07
O07655,2023-11-18,C1048,20,Male,South,UK,Office Supplies,Printer Paper,305.41,2.0,0.29,433.68,106.84,PayPal,2023-11
O07656,2024-05-07,C0064,57,Female,East,Canada,Office Supplies,Printer Paper,219.58,1.0,0.05,208.6,55.27,PayPal,2024-05
O07657,2024-01-18,C1871,28,Female,South,Germany,Office Supplies,Pen Set,351.34,5.0,0.19,1422.93,458.63,Credit Card,2024-01
O07658,2023-04-29,C1291,62,Male,South,Australia,Electronics,Headphones,688.28,5.0,0.27,2512.22,269.46,Credit Card,2023-04
O07659,2024-06-23,C1384,47,Female,West,UK,Electronics,Headphones,505.01,5.0,0.01,2499.8,464.75,Cash,2024-06
O07660,2023-08-24,C0447,58,Male,East,Australia,Furniture,Sofa,906.1,5.0,0.14,3896.23,1347.83,Debit Card,2023-08
O07661,2023-12-21,C1894,64,Male,North,India,Clothing,Jeans,261.39,3.0,0.22,611.65,129.27,Debit Card,2023-12
O07662,2023-12-03,C1111,58,Female,South,USA,Furniture,Chair,441.73,4.0,0.11,1572.56,409.28,Debit Card,2023-12
O07663,2023-08-30,C1839,60,Male,East,India,Furniture,Chair,557.33,3.0,0.1,1504.79,377.06,Credit Card,2023-08
O07664,2023-12-04,C0388,65,Male,West,Australia,Clothing,T-Shirt,966.07,2.0,0.05,1835.53,517.94,PayPal,2023-12
O07665,2023-08-11,C1618,39,Female,East,Germany,Electronics,Laptop,833.64,4.0,0.25,2500.92,862.49,Credit Card,2023-08
O07666,2023-02-17,C1650,35,Female,West,India,Office Supplies,Notebook,687.82,4.0,0.27,2008.43,338.98,Cash,2023-02
O07667,2023-07-05,C1032,55,Female,South,USA,Electronics,Smartphone,748.49,1.0,0.18,613.76,130.47,Debit Card,2023-07
O07668,2024-05-09,C0251,27,Female,South,Germany,Office Supplies,Pen Set,485.37,1.0,0.24,368.88,46.37,Credit Card,2024-05
O07669,2024-06-17,C0746,19,Female,North,Canada,Clothing,T-Shirt,461.35,4.0,0.1,1660.86,199.07,Cash,2024-06
O07670,2023-03-21,C0064,26,Female,West,Canada,Clothing,Jeans,227.6,5.0,0.13,990.06,250.18,Credit Card,2023-03
O07671,2023-02-14,C0985,53,Male,South,Germany,Office Supplies,Stapler,703.24,1.0,0.26,520.4,147.1,Cash,2023-02
O07672,2024-01-06,C1166,49,Male,South,UK,Electronics,Tablet,121.84,1.0,0.2,97.47,16.94,Cash,2024-01
O07673,2023-02-22,C0193,49,Female,North,UK,Office Supplies,Pen Set,982.52,2.0,0.07,1827.49,261.78,Credit Card,2023-02
O07674,2023-11-23,C0617,31,Male,North,Germany,Furniture,Chair,217.42,3.0,0.21,515.29,108.77,Credit Card,2023-11
O07675,2023-10-18,C0887,53,Female,West,Australia,Clothing,Jeans,162.74,1.0,0.08,149.72,19.05,Debit Card,2023-10
O07676,2024-01-06,C1493,35,Male,North,India,Office Supplies,Notebook,955.37,4.0,0.03,3706.84,588.37,Credit Card,2024-01
O07677,2023-12-06,C0398,44,Male,West,USA,Office Supplies,Stapler,784.96,2.0,0.28,1130.34,171.24,Credit Card,2023-12
O07678,2024-02-03,C1584,58,Female,East,Australia,Office Supplies,Stapler,159.5,2.0,0.26,236.06,24.07,Credit Card,2024-02
O07679,2024-03-29,C0494,45,Female,West,USA,Electronics,Headphones,741.46,3.0,0.02,2179.89,478.96,PayPal,2024-03
O07680,2023-03-16,C1559,25,Female,East,UK,Electronics,Laptop,361.22,5.0,0.26,1336.51,280.44,Cash,2023-03
O07681,2023-10-25,C1835,32,Female,North,Australia,Office Supplies,Notebook,738.0,5.0,0.05,3505.5,1169.53,PayPal,2023-10
O07682,2023-01-03,C1311,40,Male,West,Germany,Electronics,Laptop,890.17,1.0,0.22,694.33,144.47,Credit Card,2023-01
O07683,2023-10-18,C1293,58,Male,North,India,Electronics,Tablet,794.92,2.0,0.03,1542.14,356.34,Credit Card,2023-10
O07684,2023-05-09,C0112,33,Female,South,Germany,Clothing,Jeans,214.67,3.0,0.13,560.29,90.09,PayPal,2023-05
O07685,2023-07-02,C0006,46,Female,East,UK,Clothing,Jacket,174.24,3.0,0.22,407.72,98.53,Debit Card,2023-07
O07686,2023-05-16,C1594,35,Male,East,Australia,Office Supplies,Notebook,760.21,4.0,0.04,2919.21,535.31,Credit Card,2023-05
O07687,2023-01-30,C1000,32,Female,North,Australia,Electronics,Laptop,921.93,3.0,0.02,2710.47,277.26,PayPal,2023-01
O07688,2023-04-30,C1425,64,Male,South,USA,Clothing,Jacket,24.61,1.0,0.03,23.87,4.57,Debit Card,2023-04
O07689,2023-05-21,C1080,27,Female,East,Germany,Office Supplies,Notebook,176.11,5.0,0.19,713.25,244.83,Credit Card,2023-05
O07690,2024-01-12,C0863,19,Female,South,Canada,Clothing,Shoes,155.68,3.0,0.19,378.3,45.2,Debit Card,2024-01
O07691,2024-03-02,C1899,42,Female,North,Canada,Electronics,Laptop,620.36,4.0,0.05,2357.37,778.2,PayPal,2024-03
O07692,2023-11-29,C0298,24,Male,South,USA,Clothing,Jacket,411.15,2.0,0.03,797.63,135.09,PayPal,2023-11
O07693,2023-01-29,C0550,38,Female,East,Germany,Office Supplies,Printer Paper,833.79,2.0,0.11,1484.15,191.89,Debit Card,2023-01
O07694,2023-06-15,C1322,55,Male,West,USA,Electronics,Headphones,803.72,4.0,0.12,2829.09,598.81,PayPal,2023-06
O07695,2024-06-14,C0508,24,Male,North,Canada,Electronics,Smartphone,200.35,5.0,0.18,821.44,250.72,Debit Card,2024-06
O07696,2024-02-04,C0597,58,Female,North,Australia,Electronics,Headphones,332.28,5.0,0.19,1345.73,291.68,Cash,2024-02
O07697,2023-01-06,C1134,64,Male,West,Canada,Clothing,Shoes,416.61,1.0,0.07,387.45,58.26,Debit Card,2023-01
O07698,2023-12-22,C0785,27,Male,North,UK,Clothing,T-Shirt,963.13,3.0,0.14,2484.88,331.28,Credit Card,2023-12
O07699,2024-01-19,C1092,48,Female,North,Australia,Electronics,Smartphone,745.53,1.0,0.07,693.34,107.92,PayPal,2024-01
O07700,2024-04-23,C1361,23,Female,North,Canada,Clothing,Jeans,208.42,2.0,0.11,370.99,56.4,Debit Card,2024-04
O07701,2024-03-19,C2000,31,Female,East,India,Office Supplies,Pen Set,702.23,5.0,0.1,3160.04,472.15,Debit Card,2024-03
O07702,2024-01-13,C0917,31,Male,East,USA,Clothing,Jeans,256.82,5.0,0.27,937.39,95.68,Debit Card,2024-01
O07703,2024-03-07,C0696,56,Male,West,Germany,Clothing,T-Shirt,834.07,2.0,0.25,1251.11,187.9,Credit Card,2024-03
O07704,2023-02-27,C0203,44,Male,North,Germany,Office Supplies,Pen Set,674.72,2.0,0.0,1349.44,443.14,Credit Card,2023-02
O07705,2023-07-13,C1773,29,Male,North,USA,Electronics,Laptop,873.32,5.0,0.26,3231.28,559.63,Debit Card,2023-07
O07706,2024-01-17,C0892,62,Female,West,Australia,Clothing,Shoes,703.63,1.0,0.07,654.38,72.45,Cash,2024-01
O07707,2023-05-27,C1880,19,Female,North,USA,Furniture,Chair,282.89,4.0,0.19,916.56,273.37,Credit Card,2023-05
O07708,2024-02-02,C1535,35,Male,North,UK,Furniture,Desk,403.25,1.0,0.05,383.09,68.87,Cash,2024-02
O07709,2024-06-23,C1743,25,Male,North,UK,Clothing,Jeans,494.01,4.0,0.25,1482.03,384.79,Debit Card,2024-06
O07710,2023-05-24,C0800,20,Female,North,India,Furniture,Sofa,319.4,4.0,0.08,1175.39,204.64,Debit Card,2023-05
O07711,2023-08-20,C0129,30,Female,South,Canada,Office Supplies,Pen Set,237.29,1.0,0.13,206.44,69.94,Cash,2023-08
O07712,2024-01-14,C0437,37,Female,East,Germany,Clothing,Shoes,304.26,2.0,0.06,572.01,59.34,PayPal,2024-01
O07713,2023-11-11,C1422,23,Male,North,UK,Clothing,Jeans,525.09,2.0,0.1,945.16,245.38,PayPal,2023-11
O07714,2024-02-08,C1894,22,Male,West,USA,Electronics,Tablet,59.04,2.0,0.12,103.91,21.48,Credit Card,2024-02
O07715,2023-05-20,C0455,40,Female,North,USA,Electronics,Smartphone,204.21,4.0,0.27,596.29,165.62,PayPal,2023-05
O07716,2023-01-10,C0809,29,Male,West,USA,Office Supplies,Stapler,805.3,5.0,0.1,3623.85,631.21,Credit Card,2023-01
O07717,2024-02-16,C1942,41,Female,East,Australia,Office Supplies,Stapler,357.3,3.0,0.28,771.77,100.67,Cash,2024-02
O07718,2023-02-13,C1373,46,Male,West,UK,Electronics,Tablet,413.87,2.0,0.18,678.75,140.48,Cash,2023-02
O07719,2024-01-05,C0556,59,Male,North,India,Electronics,Headphones,742.9,3.0,0.17,1849.82,549.66,Credit Card,2024-01
O07720,2023-01-12,C0293,48,Male,East,Canada,Furniture,Cabinet,829.51,3.0,0.03,2413.87,525.74,PayPal,2023-01
O07721,2023-10-25,C1256,35,Male,North,UK,Office Supplies,Notebook,416.18,1.0,0.14,357.91,86.25,Credit Card,2023-10
O07722,2023-04-13,C1635,19,Male,North,USA,Furniture,Chair,652.69,1.0,0.05,620.06,174.76,Debit Card,2023-04
O07723,2023-02-02,C0293,62,Male,East,Germany,Furniture,Desk,305.22,5.0,0.17,1266.66,236.31,Credit Card,2023-02
O07724,2023-12-09,C0563,22,Male,North,Germany,Clothing,Shoes,784.56,2.0,0.01,1553.43,176.16,Debit Card,2023-12
O07725,2023-05-31,C1359,31,Male,West,USA,Furniture,Chair,32.43,1.0,0.23,24.97,4.43,Cash,2023-05
O07726,2024-01-30,C1409,25,Male,West,UK,Electronics,Laptop,930.23,4.0,0.17,3088.36,675.44,Cash,2024-01
O07727,2023-03-14,C1980,44,Male,West,Germany,Furniture,Desk,278.29,4.0,0.14,957.32,163.05,Cash,2023-03
O07728,2023-12-02,C0073,28,Female,North,Australia,Clothing,Shoes,116.96,4.0,0.02,458.48,142.15,PayPal,2023-12
O07729,2024-04-04,C0141,49,Female,North,Australia,Furniture,Cabinet,903.21,5.0,0.25,3387.04,999.89,Cash,2024-04
O07730,2024-04-20,C1707,36,Female,East,Canada,Office Supplies,Pen Set,447.28,4.0,0.2,1431.3,288.21,Credit Card,2024-04
O07731,2023-05-06,C0981,56,Female,South,Canada,Electronics,Laptop,491.21,2.0,0.19,795.76,122.95,Debit Card,2023-05
O07732,2023-10-08,C0037,60,Male,East,Canada,Office Supplies,Pen Set,414.79,5.0,0.01,2053.21,620.05,Debit Card,2023-10
O07733,2024-04-12,C0486,26,Male,North,Australia,Office Supplies,Pen Set,479.73,3.0,0.05,1367.23,356.17,PayPal,2024-04
O07734,2023-09-08,C1662,38,Female,East,Canada,Electronics,Headphones,507.78,3.0,0.02,1492.87,198.64,Debit Card,2023-09
O07735,2023-02-15,C1699,39,Female,West,India,Furniture,Cabinet,768.12,2.0,0.09,1397.98,271.0,Debit Card,2023-02
O07736,2023-10-19,C1452,43,Female,East,UK,Office Supplies,Pen Set,178.96,2.0,0.03,347.18,98.11,Debit Card,2023-10
